,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
5287,23:00 - 00:00,90.85,-0.03,90.88,90.94,90.83,13443.0,N.A.
5289,00:00 - 01:00,90.74,-0.11,90.85,90.87,90.74,15263.0,N.A.
5290,01:00 - 02:00,90.88,0.14,90.74,90.88,90.74,15847.0,N.A.
5291,02:00 - 03:00,90.67,-0.21,90.88,90.91,90.61,24140.0,N.A.
5292,03:00 - 04:00,90.6,-0.07,90.67,90.76,90.5,26716.0,N.A.
5293,04:00 - 05:00,90.58,-0.02,90.6,90.63,90.37,24904.0,N.A.
5294,05:00 - 06:00,90.69,0.11,90.58,90.74,90.47,23396.0,N.A.
5295,06:00 - 07:00,90.78,0.09,90.69,90.79,90.66,21107.0,N.A.
5296,07:00 - 08:00,90.95,0.17,90.78,90.96,90.78,20426.0,N.A.
5297,08:00 - 09:00,90.71,-0.24,90.95,90.99,90.71,22429.0,N.A.
5298,09:00 - 10:00,90.84,0.13,90.71,90.87,90.71,24675.0,N.A.
5299,10:00 - 11:00,90.53,-0.31,90.84,90.86,90.42,31709.0,N.A.
5300,11:00 - 12:00,90.72,0.19,90.53,90.8,90.53,26507.0,N.A.
5301,12:00 - 13:00,90.68,-0.04,90.72,90.8,90.62,17682.0,N.A.
5302,13:00 - 14:00,90.67,-0.01,90.68,90.71,90.62,17581.0,N.A.
5303,14:00 - 15:00,90.71,0.04,90.67,90.72,90.64,20200.0,N.A.
5304,15:00 - 16:00,90.6,-0.11,90.71,90.71,90.58,17238.0,N.A.
5305,16:00 - 17:00,90.55,-0.05,90.6,90.67,90.54,15730.0,N.A.
5306,17:00 - 18:00,90.66,0.11,90.55,90.68,90.51,9779.0,N.A.
5307,18:00 - 19:00,90.67,0.01,90.66,90.73,90.63,11770.0,N.A.
5308,19:00 - 20:00,90.76,0.09,90.67,90.79,90.64,12682.0,N.A.
5309,20:00 - 21:00,90.61,-0.15,90.76,90.76,90.54,22106.0,N.A.
5310,21:00 - 22:00,90.43,-0.18,90.61,90.61,90.35,25291.0,N.A.
5311,22:00 - 23:00,90.33,-0.1,90.43,90.44,90.29,18821.0,N.A.
5312,23:00 - 00:00,90.4,0.07,90.33,90.43,90.28,17860.0,N.A.
5314,00:00 - 01:00,90.15,-0.25,90.4,90.4,90.09,18149.0,N.A.
5315,01:00 - 02:00,90.17,0.02,90.15,90.24,90.09,20780.0,N.A.
5316,02:00 - 03:00,90.09,-0.08,90.17,90.24,90.09,23882.0,N.A.
5317,03:00 - 04:00,90.31,0.22,90.09,90.31,90.08,23130.0,N.A.
5318,04:00 - 05:00,90.33,0.02,90.31,90.37,90.22,22365.0,N.A.
5319,05:00 - 06:00,90.31,-0.02,90.33,90.38,90.25,20342.0,N.A.
5320,06:00 - 07:00,90.44,0.13,90.31,90.47,90.28,22284.0,N.A.
5321,07:00 - 08:00,90.45,0.01,90.44,90.59,90.41,25808.0,N.A.
5322,08:00 - 09:00,90.26,-0.19,90.45,90.56,90.16,30468.0,N.A.
5323,09:00 - 10:00,90.39,0.13,90.26,90.47,90.26,29879.0,N.A.
5324,10:00 - 11:00,90.7,0.31,90.39,90.76,90.38,29385.0,N.A.
5325,11:00 - 12:00,90.84,0.14,90.7,91.07,90.69,30940.0,N.A.
5326,12:00 - 13:00,90.86,0.02,90.84,90.94,90.77,21189.0,N.A.
5327,13:00 - 14:00,90.78,-0.08,90.87,90.89,90.73,17826.0,N.A.
5328,14:00 - 15:00,90.68,-0.1,90.78,90.81,90.66,22105.0,N.A.
5329,15:00 - 16:00,90.71,0.03,90.68,90.74,90.63,20400.0,N.A.
5330,16:00 - 17:00,90.78,0.07,90.71,90.79,90.68,13957.0,N.A.
5331,17:00 - 18:00,90.63,-0.15,90.78,90.79,90.63,8053.0,N.A.
5332,18:00 - 19:00,90.69,0.06,90.63,90.77,90.63,10639.0,N.A.
5333,19:00 - 20:00,90.8,0.11,90.69,90.91,90.69,14016.0,N.A.
5334,20:00 - 21:00,90.81,0.01,90.8,90.92,90.78,20171.0,N.A.
5335,21:00 - 22:00,90.87,0.06,90.81,90.89,90.72,19230.0,N.A.
5336,22:00 - 23:00,90.74,-0.13,90.87,90.87,90.69,19113.0,N.A.
5337,23:00 - 00:00,90.69,-0.05,90.74,90.74,90.65,14576.0,N.A.
5339,00:00 - 01:00,90.67,-0.02,90.69,90.74,90.62,15184.0,N.A.
5340,01:00 - 02:00,90.75,0.08,90.67,90.75,90.6,15545.0,N.A.
5341,02:00 - 03:00,90.69,-0.06,90.75,90.77,90.61,20846.0,N.A.
5342,03:00 - 04:00,90.7,0.01,90.69,90.73,90.49,27446.0,N.A.
5343,04:00 - 05:00,90.77,0.07,90.71,90.83,90.63,24452.0,N.A.
5344,05:00 - 06:00,90.88,0.11,90.77,91.0,90.75,28405.0,N.A.
5345,06:00 - 07:00,90.87,-0.01,90.88,90.97,90.77,24924.0,N.A.
5346,07:00 - 08:00,91.05,0.18,90.87,91.07,90.83,23837.0,N.A.
5347,08:00 - 09:00,91.02,-0.03,91.05,91.17,90.96,29821.0,N.A.
5348,09:00 - 10:00,91.02,0.0,91.02,91.28,90.81,36090.0,N.A.
5349,10:00 - 11:00,91.11,0.09,91.02,91.21,90.97,33000.0,N.A.
5350,11:00 - 12:00,91.04,-0.07,91.11,91.13,91.0,23714.0,N.A.
5351,12:00 - 13:00,91.01,-0.03,91.04,91.08,90.95,20090.0,N.A.
5352,13:00 - 14:00,90.97,-0.04,91.01,91.03,90.86,21592.0,N.A.
5353,14:00 - 15:00,91.04,0.07,90.97,91.08,90.97,22192.0,N.A.
5354,15:00 - 16:00,90.87,-0.17,91.04,91.07,90.84,21578.0,N.A.
5355,16:00 - 17:00,90.97,0.1,90.87,91.02,90.85,15096.0,N.A.
5356,17:00 - 18:00,91.0,0.03,90.97,91.04,90.94,8155.0,N.A.
5357,18:00 - 19:00,90.91,-0.09,91.0,91.01,90.83,10874.0,N.A.
5358,19:00 - 20:00,90.87,-0.04,90.91,90.96,90.78,13061.0,N.A.
5359,20:00 - 21:00,91.09,0.22,90.87,91.09,90.87,18822.0,N.A.
5360,21:00 - 22:00,91.02,-0.07,91.09,91.11,90.95,19284.0,N.A.
5361,22:00 - 23:00,90.98,-0.04,91.02,91.06,90.89,18907.0,N.A.
5362,23:00 - 00:00,91.18,0.2,90.98,91.2,90.96,18357.0,N.A.
5364,00:00 - 01:00,91.15,-0.03,91.18,91.21,91.13,14995.0,N.A.
5365,01:00 - 02:00,91.44,0.29,91.15,91.44,91.1,20433.0,N.A.
5366,02:00 - 03:00,91.49,0.05,91.44,91.54,91.38,25472.0,N.A.
5367,03:00 - 04:00,91.43,-0.06,91.49,91.58,91.34,27513.0,N.A.
5368,04:00 - 05:00,91.27,-0.16,91.43,91.49,91.25,27952.0,N.A.
5369,05:00 - 06:00,91.32,0.05,91.27,91.39,91.25,23746.0,N.A.
5370,06:00 - 07:00,91.31,-0.01,91.32,91.34,91.13,23687.0,N.A.
5371,07:00 - 08:00,91.31,0.0,91.31,91.37,91.21,21994.0,N.A.
5372,08:00 - 09:00,91.45,0.14,91.31,91.45,91.15,28862.0,N.A.
5373,09:00 - 10:00,91.65,0.2,91.45,91.67,91.37,35038.0,N.A.
5374,10:00 - 11:00,91.52,-0.13,91.65,91.71,91.51,28920.0,N.A.
5375,11:00 - 12:00,91.42,-0.1,91.52,91.54,91.4,21548.0,N.A.
5376,12:00 - 13:00,91.38,-0.04,91.42,91.46,91.35,18756.0,N.A.
5377,13:00 - 14:00,91.37,-0.01,91.38,91.43,91.35,14382.0,N.A.
5378,14:00 - 15:00,91.29,-0.08,91.37,91.38,91.27,19217.0,N.A.
5379,15:00 - 16:00,91.28,-0.01,91.29,91.35,91.24,15916.0,N.A.
5380,16:00 - 17:00,91.3,0.02,91.28,91.32,91.26,12714.0,N.A.
5381,17:00 - 18:00,91.31,0.01,91.3,91.42,91.29,8065.0,N.A.
5382,18:00 - 19:00,91.37,0.06,91.31,91.37,91.28,8711.0,N.A.
5383,19:00 - 20:00,91.43,0.06,91.37,91.45,91.35,13312.0,N.A.
5384,20:00 - 21:00,91.51,0.08,91.43,91.51,91.36,21786.0,N.A.
5385,21:00 - 22:00,91.62,0.11,91.51,91.63,91.46,16676.0,N.A.
5386,22:00 - 23:00,91.65,0.03,91.62,91.71,91.56,21073.0,N.A.
5387,23:00 - 00:00,91.57,-0.08,91.65,91.69,91.52,16495.0,N.A.
5389,00:00 - 01:00,91.59,0.02,91.57,91.61,91.53,16142.0,N.A.
5390,01:00 - 02:00,91.66,0.07,91.59,91.68,91.58,18392.0,N.A.
5391,02:00 - 03:00,91.83,0.17,91.66,91.9,91.64,27632.0,N.A.
5392,03:00 - 04:00,91.84,0.01,91.83,91.92,91.76,25097.0,N.A.
5393,04:00 - 05:00,91.78,-0.06,91.84,91.92,91.72,29219.0,N.A.
5394,05:00 - 06:00,91.62,-0.16,91.78,91.82,91.59,24657.0,N.A.
5395,06:00 - 07:00,91.7,0.08,91.62,91.72,91.49,24075.0,N.A.
5396,07:00 - 08:00,91.71,0.01,91.7,91.75,91.62,19560.0,N.A.
5397,08:00 - 09:00,91.89,0.18,91.71,92.01,91.69,30033.0,N.A.
5398,09:00 - 10:00,91.89,0.0,91.89,91.95,91.78,28816.0,N.A.
5399,10:00 - 11:00,91.93,0.04,91.89,92.05,91.81,30737.0,N.A.
5400,11:00 - 12:00,91.89,-0.04,91.93,92.0,91.87,24425.0,N.A.
5401,12:00 - 13:00,91.96,0.07,91.89,91.97,91.83,18487.0,N.A.
5402,13:00 - 14:00,92.1,0.14,91.96,92.11,91.95,18515.0,N.A.
5403,14:00 - 15:00,92.12,0.02,92.1,92.12,92.05,14783.0,N.A.
5404,15:00 - 16:00,92.08,-0.04,92.12,92.13,92.05,12048.0,N.A.
5405,16:00 - 17:00,92.06,-0.02,92.08,92.11,92.04,7738.0,N.A.
5407,14:00 - 15:00,92.11,0.05,92.11,92.11,92.11,5.0,N.A.
5408,15:00 - 16:00,91.93,-0.18,92.0,92.0,91.83,999.0,N.A.
5409,16:00 - 17:00,92.15,0.22,91.93,92.21,91.93,1641.0,N.A.
5410,17:00 - 18:00,92.05,-0.1,92.15,92.19,92.05,5014.0,N.A.
5411,18:00 - 19:00,92.11,0.06,92.05,92.16,92.0,9648.0,N.A.
5412,19:00 - 20:00,92.11,0.0,92.11,92.19,92.08,11452.0,N.A.
5413,20:00 - 21:00,91.96,-0.15,92.11,92.12,91.89,21643.0,N.A.
5414,21:00 - 22:00,91.83,-0.13,91.96,92.01,91.79,21397.0,N.A.
5415,22:00 - 23:00,91.58,-0.25,91.83,91.83,91.58,22687.0,N.A.
5416,23:00 - 00:00,91.72,0.14,91.58,91.75,91.58,11959.0,N.A.
5418,00:00 - 01:00,91.77,0.05,91.73,91.81,91.69,13013.0,N.A.
5419,01:00 - 02:00,91.94,0.17,91.78,91.94,91.73,13280.0,N.A.
5420,02:00 - 03:00,91.83,-0.11,91.94,91.96,91.81,13772.0,N.A.
5421,03:00 - 04:00,91.86,0.03,91.83,91.96,91.82,20034.0,N.A.
5422,04:00 - 05:00,91.77,-0.09,91.86,91.92,91.72,22822.0,N.A.
5423,05:00 - 06:00,91.72,-0.05,91.77,91.84,91.72,17791.0,N.A.
5424,06:00 - 07:00,91.77,0.05,91.72,91.81,91.72,17516.0,N.A.
5425,07:00 - 08:00,91.87,0.1,91.77,91.89,91.72,19194.0,N.A.
5426,08:00 - 09:00,91.94,0.07,91.87,91.97,91.86,21178.0,N.A.
5427,09:00 - 10:00,92.05,0.11,91.94,92.09,91.83,24765.0,N.A.
5428,10:00 - 11:00,92.19,0.14,92.05,92.24,92.02,27827.0,N.A.
5429,11:00 - 12:00,91.97,-0.22,92.19,92.29,91.9,27746.0,N.A.
5430,12:00 - 13:00,92.09,0.12,91.97,92.17,91.88,25276.0,N.A.
5431,13:00 - 14:00,92.19,0.1,92.09,92.21,92.04,18511.0,N.A.
5432,14:00 - 15:00,92.23,0.04,92.19,92.26,92.14,20137.0,N.A.
5433,15:00 - 16:00,92.21,-0.02,92.23,92.25,92.18,16087.0,N.A.
5434,16:00 - 17:00,92.19,-0.02,92.21,92.22,92.17,9683.0,N.A.
5435,17:00 - 18:00,92.24,0.05,92.19,92.24,92.17,8076.0,N.A.
5436,18:00 - 19:00,92.24,0.0,92.24,92.28,92.18,11421.0,N.A.
5437,19:00 - 20:00,92.22,-0.02,92.24,92.27,92.17,13988.0,N.A.
5438,20:00 - 21:00,92.09,-0.13,92.21,92.32,92.06,21507.0,N.A.
5439,21:00 - 22:00,92.04,-0.05,92.09,92.15,92.01,18730.0,N.A.
5440,22:00 - 23:00,92.08,0.04,92.04,92.13,92.02,17456.0,N.A.
5441,23:00 - 00:00,92.11,0.03,92.08,92.18,92.05,18874.0,N.A.
5443,00:00 - 01:00,92.08,-0.03,92.11,92.12,92.04,14714.0,N.A.
5444,01:00 - 02:00,92.12,0.04,92.08,92.16,92.06,16031.0,N.A.
5445,02:00 - 03:00,92.0,-0.12,92.12,92.13,91.94,19533.0,N.A.
5446,03:00 - 04:00,92.06,0.06,92.0,92.09,91.97,24474.0,N.A.
5447,04:00 - 05:00,91.91,-0.15,92.06,92.07,91.83,28124.0,N.A.
5448,05:00 - 06:00,91.88,-0.03,91.91,91.99,91.84,21039.0,N.A.
5449,06:00 - 07:00,91.95,0.07,91.88,91.97,91.86,20754.0,N.A.
5450,07:00 - 08:00,92.01,0.06,91.95,92.04,91.91,22850.0,N.A.
5451,08:00 - 09:00,92.08,0.07,92.01,92.13,91.99,22324.0,N.A.
5452,09:00 - 10:00,92.09,0.01,92.08,92.12,91.99,27655.0,N.A.
5453,10:00 - 11:00,92.08,-0.01,92.09,92.13,91.88,30571.0,N.A.
5454,11:00 - 12:00,92.05,-0.03,92.08,92.18,92.04,22511.0,N.A.
5455,12:00 - 13:00,92.12,0.07,92.05,92.17,92.03,22232.0,N.A.
5456,13:00 - 14:00,91.82,-0.3,92.12,92.13,91.78,24793.0,N.A.
5457,14:00 - 15:00,91.79,-0.03,91.82,91.88,91.71,21494.0,N.A.
5458,15:00 - 16:00,91.88,0.09,91.79,91.89,91.78,14895.0,N.A.
5459,16:00 - 17:00,91.8,-0.08,91.88,91.89,91.79,11512.0,N.A.
5460,17:00 - 18:00,91.78,-0.02,91.8,91.82,91.77,7311.0,N.A.
5461,18:00 - 19:00,91.77,-0.01,91.78,91.79,91.71,11536.0,N.A.
5462,19:00 - 20:00,91.66,-0.11,91.77,91.81,91.61,13831.0,N.A.
5463,20:00 - 21:00,91.56,-0.1,91.66,91.73,91.46,23121.0,N.A.
5464,21:00 - 22:00,91.46,-0.1,91.56,91.56,91.33,23476.0,N.A.
5465,22:00 - 23:00,91.34,-0.12,91.46,91.47,91.33,18592.0,N.A.
5466,23:00 - 00:00,91.25,-0.09,91.34,91.38,91.19,22404.0,N.A.
5468,00:00 - 01:00,91.15,-0.1,91.25,91.26,91.08,21957.0,N.A.
5469,01:00 - 02:00,91.25,0.1,91.15,91.26,91.11,19509.0,N.A.
5470,02:00 - 03:00,91.36,0.11,91.25,91.37,91.18,19319.0,N.A.
5471,03:00 - 04:00,91.16,-0.2,91.36,91.36,91.07,25098.0,N.A.
5472,04:00 - 05:00,91.24,0.08,91.16,91.29,91.11,24917.0,N.A.
5473,05:00 - 06:00,91.02,-0.22,91.24,91.31,90.93,30439.0,N.A.
5474,06:00 - 07:00,91.07,0.05,91.02,91.12,90.94,25512.0,N.A.
5475,07:00 - 08:00,91.16,0.09,91.07,91.17,90.97,24967.0,N.A.
5476,08:00 - 09:00,91.21,0.05,91.16,91.26,91.02,26118.0,N.A.
5477,09:00 - 10:00,91.11,-0.1,91.21,91.26,91.06,26602.0,N.A.
5478,10:00 - 11:00,91.0,-0.11,91.11,91.12,90.97,28488.0,N.A.
5479,11:00 - 12:00,91.07,0.07,91.0,91.15,90.98,25809.0,N.A.
5480,12:00 - 13:00,90.6,-0.47,91.07,91.11,90.55,29675.0,N.A.
5481,13:00 - 14:00,90.68,0.08,90.6,90.79,90.59,26231.0,N.A.
5482,14:00 - 15:00,90.79,0.11,90.68,90.8,90.64,21996.0,N.A.
5483,15:00 - 16:00,90.79,0.0,90.79,90.88,90.74,19607.0,N.A.
5484,16:00 - 17:00,90.75,-0.04,90.79,90.83,90.68,15544.0,N.A.
5485,17:00 - 18:00,90.66,-0.09,90.75,90.75,90.6,11708.0,N.A.
5486,18:00 - 19:00,90.74,0.08,90.66,90.77,90.64,14117.0,N.A.
5487,19:00 - 20:00,90.62,-0.12,90.74,90.81,90.57,14223.0,N.A.
5488,20:00 - 21:00,90.54,-0.08,90.62,90.7,90.41,26715.0,N.A.
5489,21:00 - 22:00,90.44,-0.1,90.54,90.65,90.44,19345.0,N.A.
5490,22:00 - 23:00,90.32,-0.12,90.44,90.5,90.32,21545.0,N.A.
5491,23:00 - 00:00,90.35,0.03,90.32,90.37,90.25,23162.0,N.A.
5493,00:00 - 01:00,90.27,-0.08,90.36,90.39,90.25,18445.0,N.A.
5494,01:00 - 02:00,90.41,0.14,90.27,90.43,90.25,19638.0,N.A.
5495,02:00 - 03:00,90.47,0.06,90.41,90.47,90.34,16062.0,N.A.
5496,03:00 - 04:00,90.67,0.2,90.47,90.7,90.46,25263.0,N.A.
5497,04:00 - 05:00,90.69,0.02,90.67,90.79,90.56,24714.0,N.A.
5498,05:00 - 06:00,90.77,0.08,90.69,90.83,90.67,21901.0,N.A.
5499,06:00 - 07:00,90.69,-0.08,90.77,90.77,90.67,20417.0,N.A.
5500,07:00 - 08:00,90.77,0.08,90.69,90.77,90.65,21077.0,N.A.
5501,08:00 - 09:00,91.25,0.48,90.77,91.34,90.7,28303.0,N.A.
5502,09:00 - 10:00,91.23,-0.02,91.25,91.46,91.13,29138.0,N.A.
5503,10:00 - 11:00,91.31,0.08,91.23,91.35,91.22,25444.0,N.A.
5504,11:00 - 12:00,91.42,0.11,91.31,91.43,91.26,26999.0,N.A.
5505,12:00 - 13:00,91.39,-0.03,91.42,91.44,91.32,21574.0,N.A.
5506,13:00 - 14:00,91.54,0.15,91.39,91.62,91.35,24666.0,N.A.
5507,14:00 - 15:00,91.53,-0.01,91.54,91.6,91.49,17857.0,N.A.
5508,15:00 - 16:00,91.49,-0.04,91.53,91.55,91.4,18600.0,N.A.
5509,16:00 - 17:00,91.41,-0.08,91.49,91.51,91.4,14419.0,N.A.
5510,17:00 - 18:00,91.47,0.06,91.41,91.51,91.41,9696.0,N.A.
5511,18:00 - 19:00,91.53,0.06,91.47,91.58,91.44,12187.0,N.A.
5512,19:00 - 20:00,91.51,-0.02,91.53,91.56,91.43,13947.0,N.A.
5513,20:00 - 21:00,91.39,-0.12,91.51,91.52,91.27,20099.0,N.A.
5514,21:00 - 22:00,91.44,0.05,91.39,91.46,91.29,19043.0,N.A.
5515,22:00 - 23:00,91.32,-0.12,91.44,91.44,91.27,15904.0,N.A.
5516,23:00 - 00:00,91.3,-0.02,91.32,91.35,91.29,14901.0,N.A.
5518,00:00 - 01:00,91.13,-0.17,91.3,91.31,91.1,16416.0,N.A.
5519,01:00 - 02:00,91.02,-0.11,91.13,91.16,90.97,16863.0,N.A.
5520,02:00 - 03:00,90.98,-0.04,91.02,91.05,90.84,20985.0,N.A.
5521,03:00 - 04:00,91.1,0.12,90.98,91.21,90.91,22308.0,N.A.
5522,04:00 - 05:00,90.95,-0.15,91.1,91.11,90.92,22960.0,N.A.
5523,05:00 - 06:00,91.02,0.07,90.95,91.05,90.86,23352.0,N.A.
5524,06:00 - 07:00,91.0,-0.02,91.02,91.06,90.9,22301.0,N.A.
5525,07:00 - 08:00,91.21,0.21,91.0,91.23,90.91,24080.0,N.A.
5526,08:00 - 09:00,91.09,-0.12,91.21,91.3,91.05,22520.0,N.A.
5527,09:00 - 10:00,91.02,-0.07,91.09,91.16,90.92,27537.0,N.A.
5528,10:00 - 11:00,91.11,0.09,91.02,91.18,91.0,25986.0,N.A.
5529,11:00 - 12:00,90.51,-0.6,91.11,91.13,90.47,30294.0,N.A.
5530,12:00 - 13:00,90.34,-0.17,90.51,90.58,90.32,26858.0,N.A.
5531,13:00 - 14:00,90.0,-0.34,90.34,90.39,89.93,26864.0,N.A.
5532,14:00 - 15:00,89.99,-0.01,90.0,90.13,89.93,20475.0,N.A.
5533,15:00 - 16:00,90.02,0.03,89.99,90.08,89.94,17990.0,N.A.
5534,16:00 - 17:00,90.09,0.07,90.02,90.14,89.96,13019.0,N.A.
5536,14:00 - 15:00,89.94,-0.15,89.93,89.97,89.92,179.0,N.A.
5537,15:00 - 16:00,89.71,-0.23,89.95,89.97,89.71,1583.0,N.A.
5538,16:00 - 17:00,89.68,-0.03,89.71,89.81,89.58,6471.0,N.A.
5539,17:00 - 18:00,89.6,-0.08,89.69,89.74,89.2,17495.0,N.A.
5540,18:00 - 19:00,89.71,0.11,89.6,89.83,89.45,23884.0,N.A.
5541,19:00 - 20:00,90.04,0.33,89.71,90.09,89.71,25388.0,N.A.
5542,20:00 - 21:00,89.86,-0.18,90.04,90.09,89.85,20739.0,N.A.
5543,21:00 - 22:00,89.97,0.11,89.86,90.02,89.83,17632.0,N.A.
5544,22:00 - 23:00,90.1,0.13,89.97,90.24,89.91,20096.0,N.A.
5545,23:00 - 00:00,90.08,-0.02,90.1,90.21,90.05,17487.0,N.A.
5547,00:00 - 01:00,90.04,-0.04,90.08,90.09,89.95,16940.0,N.A.
5548,01:00 - 02:00,90.09,0.05,90.04,90.12,89.97,16600.0,N.A.
5549,02:00 - 03:00,90.1,0.01,90.09,90.19,90.02,21178.0,N.A.
5550,03:00 - 04:00,90.28,0.18,90.1,90.31,90.09,25267.0,N.A.
5551,04:00 - 05:00,90.21,-0.07,90.28,90.29,90.13,22104.0,N.A.
5552,05:00 - 06:00,90.14,-0.07,90.21,90.27,90.13,19560.0,N.A.
5553,06:00 - 07:00,89.97,-0.17,90.14,90.15,89.87,23369.0,N.A.
5554,07:00 - 08:00,90.0,0.03,89.97,90.02,89.85,20465.0,N.A.
5555,08:00 - 09:00,90.1,0.1,90.0,90.17,89.97,20248.0,N.A.
5556,09:00 - 10:00,90.17,0.07,90.1,90.19,90.02,25633.0,N.A.
5557,10:00 - 11:00,90.49,0.32,90.17,90.69,90.17,34171.0,N.A.
5558,11:00 - 12:00,90.56,0.07,90.49,90.64,90.39,22064.0,N.A.
5559,12:00 - 13:00,90.32,-0.24,90.56,90.57,90.3,24203.0,N.A.
5560,13:00 - 14:00,90.32,0.0,90.32,90.35,90.2,22593.0,N.A.
5561,14:00 - 15:00,90.38,0.06,90.32,90.38,90.29,20287.0,N.A.
5562,15:00 - 16:00,90.34,-0.04,90.38,90.41,90.33,18115.0,N.A.
5563,16:00 - 17:00,90.21,-0.13,90.34,90.36,90.21,11068.0,N.A.
5564,17:00 - 18:00,90.4,0.19,90.21,90.4,90.21,10397.0,N.A.
5565,18:00 - 19:00,90.41,0.01,90.4,90.43,90.35,10711.0,N.A.
5566,19:00 - 20:00,90.46,0.05,90.41,90.49,90.37,14938.0,N.A.
5567,20:00 - 21:00,90.37,-0.09,90.46,90.46,90.27,15385.0,N.A.
5568,21:00 - 22:00,90.33,-0.04,90.37,90.38,90.27,12080.0,N.A.
5569,22:00 - 23:00,90.29,-0.04,90.33,90.35,90.14,17908.0,N.A.
5570,23:00 - 00:00,90.19,-0.1,90.29,90.29,90.16,15937.0,N.A.
5572,00:00 - 01:00,90.27,0.08,90.19,90.29,90.18,12328.0,N.A.
5573,01:00 - 02:00,90.21,-0.06,90.27,90.27,90.17,13822.0,N.A.
5574,02:00 - 03:00,90.07,-0.14,90.21,90.24,89.98,21639.0,N.A.
5575,03:00 - 04:00,90.03,-0.04,90.07,90.07,89.87,9752.0,N.A.
5576,04:00 - 05:00,89.96,-0.07,90.03,90.05,89.89,25051.0,N.A.
5577,05:00 - 06:00,90.17,0.21,89.96,90.21,89.92,26319.0,N.A.
5578,06:00 - 07:00,90.07,-0.1,90.17,90.17,90.02,22575.0,N.A.
5579,07:00 - 08:00,90.17,0.1,90.07,90.28,90.06,24636.0,N.A.
5580,08:00 - 09:00,90.18,0.01,90.17,90.29,90.15,24782.0,N.A.
5581,09:00 - 10:00,90.44,0.26,90.18,90.47,90.18,27176.0,N.A.
5582,10:00 - 11:00,90.33,-0.11,90.44,90.58,90.32,30012.0,N.A.
5583,11:00 - 12:00,90.3,-0.03,90.34,90.35,90.2,26970.0,N.A.
5584,12:00 - 13:00,90.31,0.01,90.3,90.35,90.21,21168.0,N.A.
5585,13:00 - 14:00,90.34,0.03,90.31,90.38,90.21,19948.0,N.A.
5586,14:00 - 15:00,90.33,-0.01,90.34,90.39,90.23,20125.0,N.A.
5587,15:00 - 16:00,90.35,0.02,90.33,90.37,90.28,14335.0,N.A.
5588,16:00 - 17:00,90.33,-0.02,90.35,90.37,90.28,13312.0,N.A.
5589,17:00 - 18:00,90.33,0.0,90.33,90.35,90.28,8656.0,N.A.
5590,18:00 - 19:00,90.44,0.11,90.33,90.44,90.27,12801.0,N.A.
5591,19:00 - 20:00,90.11,-0.33,90.43,90.43,90.05,21023.0,N.A.
5592,20:00 - 21:00,90.2,0.09,90.11,90.23,90.11,19730.0,N.A.
5593,21:00 - 22:00,90.24,0.04,90.2,90.27,90.17,17436.0,N.A.
5594,22:00 - 23:00,90.25,0.01,90.24,90.28,90.22,14404.0,N.A.
5595,23:00 - 00:00,90.23,-0.02,90.25,90.25,90.19,11430.0,N.A.
5597,00:00 - 01:00,90.36,0.13,90.23,90.38,90.23,14367.0,N.A.
5598,01:00 - 02:00,90.43,0.07,90.36,90.5,90.32,19452.0,N.A.
5599,02:00 - 03:00,90.57,0.14,90.43,90.61,90.41,25777.0,N.A.
5600,03:00 - 04:00,90.68,0.11,90.57,90.82,90.54,29975.0,N.A.
5601,04:00 - 05:00,90.94,0.26,90.68,90.97,90.64,27750.0,N.A.
5602,05:00 - 06:00,90.95,0.01,90.94,91.04,90.86,24726.0,N.A.
5603,06:00 - 07:00,90.85,-0.1,90.95,90.98,90.75,22714.0,N.A.
5604,07:00 - 08:00,90.93,0.08,90.85,90.96,90.81,19369.0,N.A.
5605,08:00 - 09:00,90.81,-0.12,90.93,91.0,90.78,25031.0,N.A.
5606,09:00 - 10:00,90.84,0.03,90.81,90.87,90.73,23627.0,N.A.
5607,10:00 - 11:00,90.81,-0.03,90.84,90.84,90.59,31307.0,N.A.
5608,11:00 - 12:00,90.96,0.15,90.81,90.97,90.77,24213.0,N.A.
5609,12:00 - 13:00,90.91,-0.05,90.96,90.97,90.85,16772.0,N.A.
5610,13:00 - 14:00,90.88,-0.03,90.91,90.97,90.87,14722.0,N.A.
5611,14:00 - 15:00,90.81,-0.07,90.88,91.32,90.74,36118.0,N.A.
5612,15:00 - 16:00,90.59,-0.22,90.81,90.83,90.57,25291.0,N.A.
5613,16:00 - 17:00,90.72,0.13,90.59,90.79,90.59,16001.0,N.A.
5614,17:00 - 18:00,90.86,0.14,90.72,90.86,90.72,9521.0,N.A.
5615,18:00 - 19:00,90.7,-0.16,90.86,90.86,90.61,12844.0,N.A.
5616,19:00 - 20:00,90.57,-0.13,90.7,90.7,90.49,23460.0,N.A.
5617,20:00 - 21:00,90.51,-0.06,90.57,90.6,90.39,21178.0,N.A.
5618,21:00 - 22:00,90.49,-0.02,90.51,90.56,90.45,17673.0,N.A.
5619,22:00 - 23:00,90.41,-0.08,90.49,90.5,90.31,19035.0,N.A.
5620,23:00 - 00:00,90.35,-0.06,90.41,90.45,90.33,14579.0,N.A.
5622,00:00 - 01:00,90.46,0.11,90.35,90.53,90.34,15603.0,N.A.
5623,01:00 - 02:00,90.33,-0.13,90.46,90.49,90.31,16747.0,N.A.
