,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
5823,13:00 - 14:00,133.68,-0.03,133.71,133.72,133.59,18322.0,N.A.
5824,14:00 - 15:00,133.54,-0.14,133.68,133.75,133.53,19509.0,N.A.
5825,15:00 - 16:00,133.8,0.26,133.54,133.8,133.48,19187.0,N.A.
5826,16:00 - 17:00,133.63,-0.17,133.8,133.85,133.57,13940.0,N.A.
5828,14:00 - 15:00,133.77,0.14,133.61,133.99,133.61,2903.0,N.A.
5829,15:00 - 16:00,133.64,-0.13,133.77,133.94,133.58,2608.0,N.A.
5830,16:00 - 17:00,133.67,0.03,133.61,133.73,133.59,5423.0,N.A.
5831,17:00 - 18:00,133.64,-0.03,133.67,133.74,133.57,11759.0,N.A.
5832,18:00 - 19:00,134.07,0.43,133.64,134.07,133.64,20482.0,N.A.
5833,19:00 - 20:00,133.72,-0.35,134.07,134.12,133.6,27195.0,N.A.
5834,20:00 - 21:00,133.9,0.18,133.72,134.05,133.66,24095.0,N.A.
5835,21:00 - 22:00,134.01,0.11,133.9,134.03,133.85,22947.0,N.A.
5836,22:00 - 23:00,134.1,0.09,134.01,134.12,133.98,20358.0,N.A.
5837,23:00 - 00:00,134.06,-0.04,134.1,134.18,134.02,18473.0,N.A.
5839,00:00 - 01:00,134.07,0.01,134.06,134.11,134.03,20320.0,N.A.
5840,01:00 - 02:00,134.13,0.06,134.07,134.21,133.97,22720.0,N.A.
5841,02:00 - 03:00,134.21,0.08,134.13,134.34,134.1,27692.0,N.A.
5842,03:00 - 04:00,133.91,-0.3,134.21,134.23,133.89,29321.0,N.A.
5843,04:00 - 05:00,133.94,0.03,133.91,134.08,133.89,26317.0,N.A.
5844,05:00 - 06:00,133.89,-0.05,133.94,133.96,133.82,24388.0,N.A.
5845,06:00 - 07:00,134.1,0.21,133.89,134.11,133.84,23273.0,N.A.
5846,07:00 - 08:00,134.01,-0.09,134.1,134.1,133.98,23887.0,N.A.
5847,08:00 - 09:00,133.8,-0.21,134.01,134.07,133.7,29919.0,N.A.
5848,09:00 - 10:00,133.95,0.15,133.8,134.03,133.79,29831.0,N.A.
5849,10:00 - 11:00,133.77,-0.18,133.95,134.01,133.67,30472.0,N.A.
5850,11:00 - 12:00,133.73,-0.04,133.76,133.82,133.67,26808.0,N.A.
5851,12:00 - 13:00,133.57,-0.16,133.73,133.77,133.26,36725.0,N.A.
5852,13:00 - 14:00,133.32,-0.25,133.57,133.65,133.27,31178.0,N.A.
5853,14:00 - 15:00,133.31,-0.01,133.32,133.49,133.22,35189.0,N.A.
5854,15:00 - 16:00,133.43,0.12,133.31,133.44,133.18,25823.0,N.A.
5855,16:00 - 17:00,133.33,-0.1,133.43,133.48,133.31,16228.0,N.A.
5856,17:00 - 18:00,133.42,0.09,133.33,133.46,133.3,14325.0,N.A.
5857,18:00 - 19:00,133.38,-0.04,133.42,133.49,133.2,21255.0,N.A.
5858,19:00 - 20:00,133.5,0.12,133.38,133.59,133.37,27460.0,N.A.
5859,20:00 - 21:00,133.27,-0.23,133.5,133.53,133.18,26116.0,N.A.
5860,21:00 - 22:00,133.21,-0.06,133.27,133.29,133.1,23237.0,N.A.
5861,22:00 - 23:00,133.17,-0.04,133.21,133.27,133.1,18927.0,N.A.
5862,23:00 - 00:00,133.35,0.18,133.17,133.37,133.12,18949.0,N.A.
5864,00:00 - 01:00,133.22,-0.13,133.35,133.42,133.18,20405.0,N.A.
5865,01:00 - 02:00,133.21,-0.01,133.22,133.24,133.06,24138.0,N.A.
5866,02:00 - 03:00,132.98,-0.23,133.21,133.24,132.9,29397.0,N.A.
5867,03:00 - 04:00,132.76,-0.22,132.98,132.98,132.61,30186.0,N.A.
5868,04:00 - 05:00,133.01,0.25,132.76,133.06,132.63,31165.0,N.A.
5869,05:00 - 06:00,132.76,-0.25,133.01,133.03,132.71,30721.0,N.A.
5870,06:00 - 07:00,132.84,0.08,132.76,132.85,132.66,25232.0,N.A.
5871,07:00 - 08:00,132.88,0.04,132.84,132.91,132.73,32551.0,N.A.
5872,08:00 - 09:00,132.86,-0.02,132.88,133.03,132.76,31504.0,N.A.
5873,09:00 - 10:00,132.74,-0.12,132.86,132.98,132.68,33502.0,N.A.
5874,10:00 - 11:00,132.67,-0.07,132.74,132.85,132.48,34788.0,N.A.
5875,11:00 - 12:00,132.61,-0.06,132.67,132.79,132.45,32749.0,N.A.
5876,12:00 - 13:00,132.53,-0.08,132.61,132.69,132.49,26049.0,N.A.
5877,13:00 - 14:00,132.55,0.02,132.53,132.67,132.46,24373.0,N.A.
5878,14:00 - 15:00,132.64,0.09,132.55,132.66,132.54,22076.0,N.A.
5879,15:00 - 16:00,132.8,0.16,132.64,132.85,132.64,19224.0,N.A.
5880,16:00 - 17:00,132.77,-0.03,132.8,132.87,132.76,17262.0,N.A.
5881,17:00 - 18:00,132.79,0.02,132.77,132.87,132.73,13727.0,N.A.
5882,18:00 - 19:00,132.76,-0.03,132.79,132.84,132.71,17534.0,N.A.
5883,19:00 - 20:00,132.84,0.08,132.76,133.0,132.74,25425.0,N.A.
5884,20:00 - 21:00,132.8,-0.04,132.84,132.92,132.79,21867.0,N.A.
5885,21:00 - 22:00,132.85,0.05,132.8,132.92,132.8,18408.0,N.A.
5886,22:00 - 23:00,132.74,-0.11,132.85,132.89,132.7,17542.0,N.A.
5887,23:00 - 00:00,132.73,-0.01,132.74,132.75,132.59,19815.0,N.A.
5889,00:00 - 01:00,132.78,0.05,132.73,132.82,132.63,19740.0,N.A.
5890,01:00 - 02:00,132.85,0.07,132.78,132.85,132.72,19527.0,N.A.
5891,02:00 - 03:00,132.77,-0.08,132.85,132.94,132.67,26125.0,N.A.
5892,03:00 - 04:00,133.05,0.28,132.77,133.1,132.73,27832.0,N.A.
5893,04:00 - 05:00,133.18,0.13,133.05,133.2,132.99,27360.0,N.A.
5894,05:00 - 06:00,133.21,0.03,133.18,133.24,133.07,26697.0,N.A.
5895,06:00 - 07:00,133.3,0.09,133.21,133.39,133.19,24615.0,N.A.
5896,07:00 - 08:00,133.38,0.08,133.3,133.39,133.28,22006.0,N.A.
5897,08:00 - 09:00,133.26,-0.12,133.38,133.44,133.13,30561.0,N.A.
5898,09:00 - 10:00,133.39,0.13,133.26,133.53,133.21,38083.0,N.A.
5899,10:00 - 11:00,133.59,0.2,133.39,133.59,133.24,32133.0,N.A.
5900,11:00 - 12:00,133.96,0.37,133.59,134.02,133.57,31117.0,N.A.
5901,12:00 - 13:00,133.74,-0.22,133.96,133.96,133.71,24573.0,N.A.
5902,13:00 - 14:00,133.68,-0.06,133.74,133.75,133.52,22728.0,N.A.
5903,14:00 - 15:00,133.68,0.0,133.68,133.79,133.64,22770.0,N.A.
5904,15:00 - 16:00,133.7,0.02,133.68,133.76,133.66,19866.0,N.A.
5905,16:00 - 17:00,133.64,-0.06,133.7,133.78,133.63,17639.0,N.A.
5906,17:00 - 18:00,133.62,-0.02,133.64,133.72,133.58,14854.0,N.A.
5907,18:00 - 19:00,133.69,0.07,133.62,133.76,133.61,16845.0,N.A.
5908,19:00 - 20:00,133.56,-0.13,133.69,133.73,133.36,25679.0,N.A.
5909,20:00 - 21:00,133.23,-0.33,133.56,133.56,133.12,27800.0,N.A.
5910,21:00 - 22:00,133.1,-0.13,133.23,133.24,132.99,25666.0,N.A.
5911,22:00 - 23:00,132.91,-0.19,133.1,133.13,132.88,20518.0,N.A.
5912,23:00 - 00:00,132.92,0.01,132.91,132.99,132.8,23298.0,N.A.
5914,00:00 - 01:00,132.91,-0.01,132.92,132.94,132.83,19530.0,N.A.
5915,01:00 - 02:00,132.82,-0.09,132.91,132.98,132.81,22164.0,N.A.
5916,02:00 - 03:00,132.31,-0.51,132.82,132.85,132.31,31163.0,N.A.
5917,03:00 - 04:00,132.52,0.21,132.31,132.54,132.07,33945.0,N.A.
5918,04:00 - 05:00,132.23,-0.29,132.52,132.58,132.16,28722.0,N.A.
5919,05:00 - 06:00,132.31,0.08,132.23,132.44,132.18,26455.0,N.A.
5920,06:00 - 07:00,132.12,-0.19,132.31,132.36,132.12,25425.0,N.A.
5921,07:00 - 08:00,132.12,0.0,132.12,132.18,131.83,30000.0,N.A.
5922,08:00 - 09:00,132.02,-0.1,132.13,132.15,131.86,33152.0,N.A.
5923,09:00 - 10:00,131.87,-0.15,132.02,132.21,131.76,34890.0,N.A.
5924,10:00 - 11:00,131.94,0.07,131.87,132.23,131.85,35459.0,N.A.
5925,11:00 - 12:00,132.59,0.65,131.94,132.64,131.94,31002.0,N.A.
5926,12:00 - 13:00,132.5,-0.09,132.59,132.66,132.45,25698.0,N.A.
5927,13:00 - 14:00,132.64,0.14,132.5,132.65,132.37,21969.0,N.A.
5928,14:00 - 15:00,132.76,0.12,132.64,132.89,132.53,24767.0,N.A.
5929,15:00 - 16:00,132.87,0.11,132.76,132.9,132.69,20556.0,N.A.
5930,16:00 - 17:00,132.79,-0.08,132.87,132.88,132.78,16877.0,N.A.
5931,17:00 - 18:00,132.65,-0.14,132.79,132.86,132.65,16789.0,N.A.
5932,18:00 - 19:00,132.62,-0.03,132.65,132.71,132.51,19923.0,N.A.
5933,19:00 - 20:00,132.79,0.17,132.62,132.96,132.51,25734.0,N.A.
5934,20:00 - 21:00,132.51,-0.28,132.79,132.79,132.5,25142.0,N.A.
5935,21:00 - 22:00,132.26,-0.25,132.51,132.51,132.26,21731.0,N.A.
5936,22:00 - 23:00,132.63,0.37,132.26,132.64,132.24,19799.0,N.A.
5937,23:00 - 00:00,132.71,0.08,132.62,132.75,132.51,23731.0,N.A.
5939,00:00 - 01:00,132.68,-0.03,132.71,132.76,132.6,19467.0,N.A.
5940,01:00 - 02:00,132.4,-0.28,132.68,132.72,132.31,25670.0,N.A.
5941,02:00 - 03:00,132.4,0.0,132.4,132.63,132.36,28199.0,N.A.
5942,03:00 - 04:00,132.46,0.06,132.4,132.54,132.38,27890.0,N.A.
5943,04:00 - 05:00,132.19,-0.27,132.46,132.47,132.19,27221.0,N.A.
5944,05:00 - 06:00,132.13,-0.06,132.19,132.26,132.08,25308.0,N.A.
5945,06:00 - 07:00,132.11,-0.02,132.13,132.25,132.02,25836.0,N.A.
5946,07:00 - 08:00,131.93,-0.18,132.11,132.11,131.81,32554.0,N.A.
5947,08:00 - 09:00,132.02,0.09,131.93,132.09,131.83,30130.0,N.A.
5948,09:00 - 10:00,132.24,0.22,132.02,132.44,132.0,35119.0,N.A.
5949,10:00 - 11:00,132.06,-0.18,132.24,132.29,132.01,32121.0,N.A.
5950,11:00 - 12:00,132.21,0.15,132.06,132.29,132.05,29575.0,N.A.
5951,12:00 - 13:00,132.07,-0.14,132.21,132.23,132.05,22723.0,N.A.
5952,13:00 - 14:00,132.21,0.14,132.07,132.22,131.97,20075.0,N.A.
5953,14:00 - 15:00,132.16,-0.05,132.21,132.26,132.09,18872.0,N.A.
5954,15:00 - 16:00,132.3,0.14,132.16,132.38,132.14,18203.0,N.A.
5955,16:00 - 17:00,132.09,-0.21,132.3,132.3,132.04,13973.0,N.A.
5957,14:00 - 15:00,132.07,-0.02,132.05,132.08,132.04,309.0,N.A.
5958,15:00 - 16:00,132.04,-0.03,132.07,132.1,132.04,663.0,N.A.
5959,16:00 - 17:00,131.98,-0.06,132.04,132.07,131.95,3846.0,N.A.
5960,17:00 - 18:00,131.93,-0.05,131.97,132.02,131.85,10409.0,N.A.
5961,18:00 - 19:00,132.15,0.22,131.93,132.23,131.9,16690.0,N.A.
5962,19:00 - 20:00,132.52,0.37,132.15,132.62,132.15,24055.0,N.A.
5963,20:00 - 21:00,132.57,0.05,132.52,132.62,132.42,20306.0,N.A.
5964,21:00 - 22:00,132.72,0.15,132.57,132.8,132.56,20123.0,N.A.
5965,22:00 - 23:00,132.8,0.08,132.72,132.85,132.64,17302.0,N.A.
5966,23:00 - 00:00,132.81,0.01,132.8,132.84,132.76,16578.0,N.A.
5968,00:00 - 01:00,132.76,-0.05,132.81,132.81,132.59,18496.0,N.A.
5969,01:00 - 02:00,132.61,-0.15,132.76,132.76,132.58,18692.0,N.A.
5970,02:00 - 03:00,132.68,0.07,132.61,132.74,132.44,29124.0,N.A.
5971,03:00 - 04:00,133.26,0.58,132.68,133.29,132.68,30950.0,N.A.
5972,04:00 - 05:00,133.12,-0.14,133.26,133.29,133.04,23382.0,N.A.
5973,05:00 - 06:00,133.07,-0.05,133.12,133.14,133.01,22646.0,N.A.
5974,06:00 - 07:00,132.96,-0.11,133.07,133.09,132.95,18522.0,N.A.
5975,07:00 - 08:00,133.1,0.14,132.96,133.13,132.95,19684.0,N.A.
5976,08:00 - 09:00,133.06,-0.04,133.1,133.1,132.88,23620.0,N.A.
5977,09:00 - 10:00,133.26,0.2,133.06,133.26,133.03,29576.0,N.A.
5978,10:00 - 11:00,133.27,0.01,133.29,133.34,133.14,32244.0,N.A.
5979,11:00 - 12:00,133.42,0.15,133.27,133.52,133.23,26086.0,N.A.
5980,12:00 - 13:00,133.49,0.07,133.42,133.61,133.42,21355.0,N.A.
5981,13:00 - 14:00,133.37,-0.12,133.49,133.49,133.31,19483.0,N.A.
5982,14:00 - 15:00,133.26,-0.11,133.37,133.4,133.25,18380.0,N.A.
5983,15:00 - 16:00,133.17,-0.09,133.26,133.37,133.15,19208.0,N.A.
5984,16:00 - 17:00,133.11,-0.06,133.17,133.23,133.11,15008.0,N.A.
5985,17:00 - 18:00,133.25,0.14,133.11,133.25,133.08,14599.0,N.A.
5986,18:00 - 19:00,132.98,-0.27,133.25,133.26,132.98,16653.0,N.A.
5987,19:00 - 20:00,132.8,-0.18,132.98,133.03,132.73,24596.0,N.A.
5988,20:00 - 21:00,132.74,-0.06,132.8,132.89,132.72,19451.0,N.A.
5989,21:00 - 22:00,132.88,0.14,132.74,133.02,132.72,19089.0,N.A.
5990,22:00 - 23:00,132.86,-0.02,132.88,132.95,132.78,17815.0,N.A.
5991,23:00 - 00:00,132.88,0.02,132.86,132.93,132.74,19531.0,N.A.
5993,00:00 - 01:00,132.68,-0.2,132.88,132.91,132.58,24044.0,N.A.
5994,01:00 - 02:00,132.43,-0.25,132.68,132.72,132.37,26755.0,N.A.
5995,02:00 - 03:00,132.18,-0.25,132.43,132.47,132.02,32342.0,N.A.
5996,03:00 - 04:00,132.27,0.09,132.18,132.29,132.03,28527.0,N.A.
5997,04:00 - 05:00,132.38,0.11,132.27,132.46,132.26,27681.0,N.A.
5998,05:00 - 06:00,132.55,0.17,132.38,132.71,132.38,26092.0,N.A.
5999,06:00 - 07:00,132.52,-0.03,132.55,132.61,132.48,22316.0,N.A.
6000,07:00 - 08:00,132.68,0.16,132.52,132.85,132.48,27106.0,N.A.
6001,08:00 - 09:00,132.42,-0.26,132.68,132.69,132.32,31702.0,N.A.
6002,09:00 - 10:00,132.34,-0.08,132.42,132.63,132.3,31898.0,N.A.
6003,10:00 - 11:00,132.31,-0.03,132.34,132.64,132.13,34807.0,N.A.
6004,11:00 - 12:00,132.32,0.01,132.31,132.39,132.13,30061.0,N.A.
6005,12:00 - 13:00,132.37,0.05,132.32,132.43,132.26,23706.0,N.A.
6006,13:00 - 14:00,132.43,0.06,132.37,132.52,132.33,21186.0,N.A.
6007,14:00 - 15:00,132.59,0.16,132.43,132.64,132.36,27133.0,N.A.
6008,15:00 - 16:00,132.48,-0.11,132.59,132.6,132.46,20526.0,N.A.
6009,16:00 - 17:00,132.47,-0.01,132.48,132.52,132.39,16131.0,N.A.
6010,17:00 - 18:00,132.46,-0.01,132.47,132.52,132.37,14541.0,N.A.
6011,18:00 - 19:00,132.62,0.16,132.46,132.63,132.41,17095.0,N.A.
6012,19:00 - 20:00,132.38,-0.24,132.62,132.66,132.35,22222.0,N.A.
6013,20:00 - 21:00,132.16,-0.22,132.38,132.39,132.07,25452.0,N.A.
6014,21:00 - 22:00,132.32,0.16,132.16,132.36,132.09,21439.0,N.A.
6015,22:00 - 23:00,132.35,0.03,132.32,132.38,132.27,18266.0,N.A.
6016,23:00 - 00:00,132.38,0.03,132.35,132.48,132.26,18987.0,N.A.
6018,00:00 - 01:00,132.38,0.0,132.38,132.43,132.32,20187.0,N.A.
6019,01:00 - 02:00,132.47,0.09,132.38,132.56,132.36,23570.0,N.A.
6020,02:00 - 03:00,132.56,0.09,132.47,132.6,132.41,27499.0,N.A.
6021,03:00 - 04:00,132.36,-0.2,132.56,132.69,132.34,30605.0,N.A.
6022,04:00 - 05:00,131.85,-0.51,132.36,132.42,131.52,37559.0,N.A.
6023,05:00 - 06:00,131.88,0.03,131.85,132.01,131.73,28956.0,N.A.
6024,06:00 - 07:00,132.19,0.31,131.88,132.24,131.85,32447.0,N.A.
6025,07:00 - 08:00,132.11,-0.08,132.19,132.33,132.09,27203.0,N.A.
6026,08:00 - 09:00,131.94,-0.17,132.11,132.2,131.8,34219.0,N.A.
6027,09:00 - 10:00,131.86,-0.08,131.94,132.04,131.66,34598.0,N.A.
6028,10:00 - 11:00,131.97,0.11,131.86,132.12,131.82,32296.0,N.A.
6029,11:00 - 12:00,132.24,0.27,131.97,132.28,131.96,26975.0,N.A.
6030,12:00 - 13:00,132.23,-0.01,132.24,132.27,132.15,20945.0,N.A.
6031,13:00 - 14:00,132.07,-0.16,132.23,132.25,132.03,20800.0,N.A.
6032,14:00 - 15:00,132.3,0.23,132.07,132.32,131.95,26721.0,N.A.
6033,15:00 - 16:00,132.25,-0.05,132.3,132.33,132.2,18845.0,N.A.
6034,16:00 - 17:00,132.21,-0.04,132.25,132.27,132.17,16557.0,N.A.
6035,17:00 - 18:00,132.21,0.0,132.21,132.31,132.19,14578.0,N.A.
6036,18:00 - 19:00,132.13,-0.08,132.21,132.21,131.98,19117.0,N.A.
6037,19:00 - 20:00,132.19,0.06,132.13,132.23,132.05,23782.0,N.A.
6038,20:00 - 21:00,132.15,-0.04,132.19,132.23,132.07,21599.0,N.A.
6039,21:00 - 22:00,131.79,-0.36,132.15,132.15,131.78,22438.0,N.A.
6040,22:00 - 23:00,131.09,-0.7,131.79,131.93,131.01,28661.0,N.A.
6041,23:00 - 00:00,130.55,-0.54,131.09,131.09,130.43,28523.0,N.A.
6043,00:00 - 01:00,130.73,0.18,130.54,130.84,130.44,25845.0,N.A.
6044,01:00 - 02:00,131.06,0.33,130.73,131.19,130.7,27389.0,N.A.
6045,02:00 - 03:00,130.96,-0.1,131.06,131.24,130.88,32065.0,N.A.
6046,03:00 - 04:00,130.97,0.01,130.96,131.12,130.91,29691.0,N.A.
6047,04:00 - 05:00,130.95,-0.02,130.97,131.1,130.81,33147.0,N.A.
6048,05:00 - 06:00,130.97,0.02,130.95,130.99,130.63,29765.0,N.A.
6049,06:00 - 07:00,130.79,-0.18,130.97,131.04,130.7,23110.0,N.A.
6050,07:00 - 08:00,130.59,-0.2,130.79,130.8,130.46,26624.0,N.A.
6051,08:00 - 09:00,130.51,-0.08,130.59,130.73,130.49,22921.0,N.A.
6052,09:00 - 10:00,130.08,-0.43,130.51,130.61,130.06,25993.0,N.A.
6053,10:00 - 11:00,129.74,-0.34,130.08,130.27,129.74,27468.0,N.A.
6054,11:00 - 12:00,129.57,-0.17,129.74,129.9,129.54,29944.0,N.A.
6055,12:00 - 13:00,129.87,0.3,129.57,129.91,129.56,23585.0,N.A.
6056,13:00 - 14:00,129.83,-0.04,129.87,130.01,129.76,12690.0,N.A.
6057,14:00 - 15:00,129.78,-0.05,129.83,129.92,129.74,12413.0,N.A.
6058,15:00 - 16:00,130.01,0.23,129.78,130.03,129.78,13006.0,N.A.
6059,16:00 - 17:00,130.03,0.02,130.01,130.04,129.74,15341.0,N.A.
6060,17:00 - 18:00,129.68,-0.35,130.03,130.04,129.55,16144.0,N.A.
6061,18:00 - 19:00,127.47,-2.21,129.68,129.71,126.91,40405.0,N.A.
6062,19:00 - 20:00,128.91,1.44,127.47,129.1,127.41,38657.0,N.A.
6063,20:00 - 21:00,128.74,-0.17,128.91,128.93,128.61,28576.0,N.A.
6064,21:00 - 22:00,128.43,-0.31,128.74,128.79,128.09,26520.0,N.A.
6065,22:00 - 23:00,128.53,0.1,128.43,128.68,128.36,21127.0,N.A.
6066,23:00 - 00:00,128.98,0.45,128.53,129.37,128.5,27616.0,N.A.
6068,00:00 - 01:00,128.21,-0.77,128.99,129.06,128.05,29299.0,N.A.
6069,01:00 - 02:00,128.3,0.09,128.21,128.57,128.2,31425.0,N.A.
6070,02:00 - 03:00,128.05,-0.25,128.3,128.3,127.65,38868.0,N.A.
6071,03:00 - 04:00,128.39,0.34,128.04,128.42,127.96,36428.0,N.A.
6072,04:00 - 05:00,128.87,0.48,128.39,128.93,128.36,32030.0,N.A.
6073,05:00 - 06:00,128.89,0.02,128.87,129.46,128.77,31874.0,N.A.
6074,06:00 - 07:00,128.91,0.02,128.89,129.01,128.66,28838.0,N.A.
6075,07:00 - 08:00,128.92,0.01,128.91,129.08,128.67,26316.0,N.A.
6076,08:00 - 09:00,129.01,0.09,128.92,129.31,128.92,30372.0,N.A.
6077,09:00 - 10:00,129.55,0.54,129.01,129.62,128.94,34996.0,N.A.
6078,10:00 - 11:00,129.85,0.3,129.55,130.01,129.55,34647.0,N.A.
6079,11:00 - 12:00,129.99,0.14,129.86,130.16,129.86,29719.0,N.A.
6080,12:00 - 13:00,129.83,-0.16,129.99,130.0,129.74,22932.0,N.A.
6081,13:00 - 14:00,129.69,-0.14,129.83,129.89,129.66,16660.0,N.A.
6082,14:00 - 15:00,129.71,0.02,129.69,129.8,129.66,12581.0,N.A.
6083,15:00 - 16:00,129.59,-0.12,129.71,129.75,129.51,13948.0,N.A.
6084,16:00 - 17:00,129.67,0.08,129.59,129.67,129.32,12547.0,N.A.
6086,14:00 - 15:00,130.75,1.08,130.87,130.87,130.49,2789.0,N.A.
6087,15:00 - 16:00,130.71,-0.04,130.75,130.84,130.63,2704.0,N.A.
6088,16:00 - 17:00,130.06,-0.65,130.71,130.72,129.82,6980.0,N.A.
6089,17:00 - 18:00,129.99,-0.07,130.05,130.67,129.71,13844.0,N.A.
6090,18:00 - 19:00,129.93,-0.06,129.99,130.21,129.64,22466.0,N.A.
6091,19:00 - 20:00,130.19,0.26,129.93,130.24,129.69,25472.0,N.A.
6092,20:00 - 21:00,130.59,0.4,130.19,130.82,130.19,28080.0,N.A.
6093,21:00 - 22:00,130.64,0.05,130.59,130.68,130.42,21849.0,N.A.
6094,22:00 - 23:00,130.55,-0.09,130.64,130.73,130.44,20002.0,N.A.
6095,23:00 - 00:00,130.08,-0.47,130.55,130.69,130.04,23482.0,N.A.
6097,00:00 - 01:00,129.77,-0.31,130.08,130.28,129.43,32366.0,N.A.
6098,01:00 - 02:00,129.69,-0.08,129.77,129.98,129.61,23583.0,N.A.
6099,02:00 - 03:00,129.76,0.07,129.69,129.98,129.63,28535.0,N.A.
6100,03:00 - 04:00,129.53,-0.23,129.76,129.76,129.13,38833.0,N.A.
6101,04:00 - 05:00,130.02,0.49,129.53,130.36,129.44,36687.0,N.A.
6102,05:00 - 06:00,130.02,0.0,130.02,130.09,129.69,31726.0,N.A.
6103,06:00 - 07:00,129.84,-0.18,130.02,130.18,129.51,32115.0,N.A.
6104,07:00 - 08:00,129.8,-0.04,129.83,129.84,129.55,29943.0,N.A.
6105,08:00 - 09:00,129.92,0.12,129.8,130.23,129.76,36193.0,N.A.
6106,09:00 - 10:00,130.12,0.2,129.92,130.28,129.83,38519.0,N.A.
6107,10:00 - 11:00,129.33,-0.79,130.12,130.26,129.32,35569.0,N.A.
6108,11:00 - 12:00,129.13,-0.2,129.33,129.39,128.98,37067.0,N.A.
6109,12:00 - 13:00,129.26,0.13,129.13,129.4,129.12,24733.0,N.A.
6110,13:00 - 14:00,129.4,0.14,129.26,129.56,129.24,22012.0,N.A.
6111,14:00 - 15:00,129.35,-0.05,129.4,129.49,129.27,22285.0,N.A.
6112,15:00 - 16:00,129.79,0.44,129.35,129.84,129.34,24737.0,N.A.
6113,16:00 - 17:00,129.64,-0.15,129.79,129.8,129.49,17022.0,N.A.
6114,17:00 - 18:00,129.58,-0.06,129.64,129.65,129.43,14746.0,N.A.
6115,18:00 - 19:00,129.73,0.15,129.58,129.74,129.33,18334.0,N.A.
6116,19:00 - 20:00,129.59,-0.14,129.73,130.0,129.58,21777.0,N.A.
6117,20:00 - 21:00,129.85,0.26,129.59,129.85,129.59,21114.0,N.A.
6118,21:00 - 22:00,130.75,0.9,129.85,130.8,129.84,32772.0,N.A.
6119,22:00 - 23:00,130.95,0.2,130.75,131.27,130.74,31684.0,N.A.
6120,23:00 - 00:00,131.17,0.22,130.95,131.21,130.79,23246.0,N.A.
6122,00:00 - 01:00,131.08,-0.09,131.17,131.18,130.88,25379.0,N.A.
6123,01:00 - 02:00,130.39,-0.69,131.08,131.27,130.08,32047.0,N.A.
6124,02:00 - 03:00,130.8,0.41,130.39,130.9,130.39,32647.0,N.A.
6125,03:00 - 04:00,131.05,0.25,130.8,131.2,130.71,35626.0,N.A.
6126,04:00 - 05:00,130.86,-0.19,131.05,131.1,130.85,32600.0,N.A.
6127,05:00 - 06:00,130.84,-0.02,130.86,131.01,130.76,29540.0,N.A.
6128,06:00 - 07:00,130.82,-0.02,130.84,130.86,130.72,26302.0,N.A.
6129,07:00 - 08:00,130.99,0.17,130.82,131.14,130.82,28290.0,N.A.
6130,08:00 - 09:00,131.09,0.1,130.99,131.1,130.78,33340.0,N.A.
6131,09:00 - 10:00,131.02,-0.07,131.09,131.13,130.96,32303.0,N.A.
6132,10:00 - 11:00,130.83,-0.19,131.02,131.03,130.57,36216.0,N.A.
6133,11:00 - 12:00,130.79,-0.04,130.82,130.94,130.66,32532.0,N.A.
6134,12:00 - 13:00,130.76,-0.03,130.79,130.94,130.75,24864.0,N.A.
6135,13:00 - 14:00,130.87,0.11,130.76,130.9,130.72,24386.0,N.A.
6136,14:00 - 15:00,130.83,-0.04,130.87,130.94,130.76,24374.0,N.A.
6137,15:00 - 16:00,130.76,-0.07,130.83,130.84,130.74,22134.0,N.A.
6138,16:00 - 17:00,130.74,-0.02,130.76,130.88,130.72,18964.0,N.A.
6139,17:00 - 18:00,130.77,0.03,130.74,130.85,130.7,13978.0,N.A.
6140,18:00 - 19:00,130.77,0.0,130.77,130.89,130.72,17298.0,N.A.
6141,19:00 - 20:00,130.93,0.16,130.77,131.0,130.65,21722.0,N.A.
6142,20:00 - 21:00,130.92,-0.01,130.93,131.03,130.81,22194.0,N.A.
6143,21:00 - 22:00,131.1,0.18,130.92,131.33,130.91,21787.0,N.A.
6144,22:00 - 23:00,131.46,0.36,131.1,131.56,131.1,21551.0,N.A.
6145,23:00 - 00:00,131.38,-0.08,131.46,131.46,131.17,19198.0,N.A.
6147,00:00 - 01:00,131.26,-0.12,131.38,131.43,131.21,19454.0,N.A.
6148,01:00 - 02:00,131.6,0.34,131.26,131.61,131.21,26160.0,N.A.
6149,02:00 - 03:00,131.58,-0.02,131.6,131.69,131.39,34233.0,N.A.
6150,03:00 - 04:00,131.85,0.27,131.59,131.93,131.49,35347.0,N.A.
6151,04:00 - 05:00,131.9,0.05,131.85,131.93,131.6,31165.0,N.A.
6152,05:00 - 06:00,131.91,0.01,131.9,131.99,131.82,30443.0,N.A.
6153,06:00 - 07:00,131.57,-0.34,131.91,131.93,131.49,28649.0,N.A.
6154,07:00 - 08:00,131.63,0.06,131.57,131.63,131.41,27186.0,N.A.
6155,08:00 - 09:00,131.39,-0.24,131.63,131.66,131.23,31908.0,N.A.
6156,09:00 - 10:00,131.45,0.06,131.39,131.55,131.38,31638.0,N.A.
6157,10:00 - 11:00,131.66,0.21,131.45,131.76,131.42,32146.0,N.A.
6158,11:00 - 12:00,131.25,-0.41,131.66,131.68,131.15,33442.0,N.A.
