Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
10:00 - 11:00,91.11,0.09,91.02,91.18,91,25986,N.A.
11:00 - 12:00,90.51,-0.6,91.11,91.13,90.47,30294,N.A.
12:00 - 13:00,90.34,-0.17,90.51,90.58,90.32,26858,N.A.
13:00 - 14:00,90,-0.34,90.34,90.39,89.93,26864,N.A.
14:00 - 15:00,89.99,-0.01,90,90.13,89.93,20475,N.A.
15:00 - 16:00,90.02,0.03,89.99,90.08,89.94,17990,N.A.
16:00 - 17:00,90.09,0.07,90.02,90.14,89.96,13019,N.A.
01NOV2009_00:00:00.000,,,,,,,
14:00 - 15:00,89.94,-0.15,89.93,89.97,89.92,179,N.A.
15:00 - 16:00,89.71,-0.23,89.95,89.97,89.71,1583,N.A.
16:00 - 17:00,89.68,-0.03,89.71,89.81,89.58,6471,N.A.
17:00 - 18:00,89.6,-0.08,89.69,89.74,89.2,17495,N.A.
18:00 - 19:00,89.71,0.11,89.6,89.83,89.45,23884,N.A.
19:00 - 20:00,90.04,0.33,89.71,90.09,89.71,25388,N.A.
20:00 - 21:00,89.86,-0.18,90.04,90.09,89.85,20739,N.A.
21:00 - 22:00,89.97,0.11,89.86,90.02,89.83,17632,N.A.
22:00 - 23:00,90.1,0.13,89.97,90.24,89.91,20096,N.A.
23:00 - 00:00,90.08,-0.02,90.1,90.21,90.05,17487,N.A.
02NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.04,-0.04,90.08,90.09,89.95,16940,N.A.
01:00 - 02:00,90.09,0.05,90.04,90.12,89.97,16600,N.A.
02:00 - 03:00,90.1,0.01,90.09,90.19,90.02,21178,N.A.
03:00 - 04:00,90.28,0.18,90.1,90.31,90.09,25267,N.A.
04:00 - 05:00,90.21,-0.07,90.28,90.29,90.13,22104,N.A.
05:00 - 06:00,90.14,-0.07,90.21,90.27,90.13,19560,N.A.
06:00 - 07:00,89.97,-0.17,90.14,90.15,89.87,23369,N.A.
07:00 - 08:00,90,0.03,89.97,90.02,89.85,20465,N.A.
08:00 - 09:00,90.1,0.1,90,90.17,89.97,20248,N.A.
09:00 - 10:00,90.17,0.07,90.1,90.19,90.02,25633,N.A.
10:00 - 11:00,90.49,0.32,90.17,90.69,90.17,34171,N.A.
11:00 - 12:00,90.56,0.07,90.49,90.64,90.39,22064,N.A.
12:00 - 13:00,90.32,-0.24,90.56,90.57,90.3,24203,N.A.
13:00 - 14:00,90.32,0,90.32,90.35,90.2,22593,N.A.
14:00 - 15:00,90.38,0.06,90.32,90.38,90.29,20287,N.A.
15:00 - 16:00,90.34,-0.04,90.38,90.41,90.33,18115,N.A.
16:00 - 17:00,90.21,-0.13,90.34,90.36,90.21,11068,N.A.
17:00 - 18:00,90.4,0.19,90.21,90.4,90.21,10397,N.A.
18:00 - 19:00,90.41,0.01,90.4,90.43,90.35,10711,N.A.
19:00 - 20:00,90.46,0.05,90.41,90.49,90.37,14938,N.A.
20:00 - 21:00,90.37,-0.09,90.46,90.46,90.27,15385,N.A.
21:00 - 22:00,90.33,-0.04,90.37,90.38,90.27,12080,N.A.
22:00 - 23:00,90.29,-0.04,90.33,90.35,90.14,17908,N.A.
23:00 - 00:00,90.19,-0.1,90.29,90.29,90.16,15937,N.A.
03NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.27,0.08,90.19,90.29,90.18,12328,N.A.
01:00 - 02:00,90.21,-0.06,90.27,90.27,90.17,13822,N.A.
02:00 - 03:00,90.07,-0.14,90.21,90.24,89.98,21639,N.A.
03:00 - 04:00,90.03,-0.04,90.07,90.07,89.87,9752,N.A.
04:00 - 05:00,89.96,-0.07,90.03,90.05,89.89,25051,N.A.
05:00 - 06:00,90.17,0.21,89.96,90.21,89.92,26319,N.A.
06:00 - 07:00,90.07,-0.1,90.17,90.17,90.02,22575,N.A.
07:00 - 08:00,90.17,0.1,90.07,90.28,90.06,24636,N.A.
08:00 - 09:00,90.18,0.01,90.17,90.29,90.15,24782,N.A.
09:00 - 10:00,90.44,0.26,90.18,90.47,90.18,27176,N.A.
10:00 - 11:00,90.33,-0.11,90.44,90.58,90.32,30012,N.A.
11:00 - 12:00,90.3,-0.03,90.34,90.35,90.2,26970,N.A.
12:00 - 13:00,90.31,0.01,90.3,90.35,90.21,21168,N.A.
13:00 - 14:00,90.34,0.03,90.31,90.38,90.21,19948,N.A.
14:00 - 15:00,90.33,-0.01,90.34,90.39,90.23,20125,N.A.
15:00 - 16:00,90.35,0.02,90.33,90.37,90.28,14335,N.A.
16:00 - 17:00,90.33,-0.02,90.35,90.37,90.28,13312,N.A.
17:00 - 18:00,90.33,0,90.33,90.35,90.28,8656,N.A.
18:00 - 19:00,90.44,0.11,90.33,90.44,90.27,12801,N.A.
19:00 - 20:00,90.11,-0.33,90.43,90.43,90.05,21023,N.A.
20:00 - 21:00,90.2,0.09,90.11,90.23,90.11,19730,N.A.
21:00 - 22:00,90.24,0.04,90.2,90.27,90.17,17436,N.A.
22:00 - 23:00,90.25,0.01,90.24,90.28,90.22,14404,N.A.
23:00 - 00:00,90.23,-0.02,90.25,90.25,90.19,11430,N.A.
04NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.36,0.13,90.23,90.38,90.23,14367,N.A.
01:00 - 02:00,90.43,0.07,90.36,90.5,90.32,19452,N.A.
02:00 - 03:00,90.57,0.14,90.43,90.61,90.41,25777,N.A.
03:00 - 04:00,90.68,0.11,90.57,90.82,90.54,29975,N.A.
04:00 - 05:00,90.94,0.26,90.68,90.97,90.64,27750,N.A.
05:00 - 06:00,90.95,0.01,90.94,91.04,90.86,24726,N.A.
06:00 - 07:00,90.85,-0.1,90.95,90.98,90.75,22714,N.A.
07:00 - 08:00,90.93,0.08,90.85,90.96,90.81,19369,N.A.
08:00 - 09:00,90.81,-0.12,90.93,91,90.78,25031,N.A.
09:00 - 10:00,90.84,0.03,90.81,90.87,90.73,23627,N.A.
10:00 - 11:00,90.81,-0.03,90.84,90.84,90.59,31307,N.A.
11:00 - 12:00,90.96,0.15,90.81,90.97,90.77,24213,N.A.
12:00 - 13:00,90.91,-0.05,90.96,90.97,90.85,16772,N.A.
13:00 - 14:00,90.88,-0.03,90.91,90.97,90.87,14722,N.A.
14:00 - 15:00,90.81,-0.07,90.88,91.32,90.74,36118,N.A.
15:00 - 16:00,90.59,-0.22,90.81,90.83,90.57,25291,N.A.
16:00 - 17:00,90.72,0.13,90.59,90.79,90.59,16001,N.A.
17:00 - 18:00,90.86,0.14,90.72,90.86,90.72,9521,N.A.
18:00 - 19:00,90.7,-0.16,90.86,90.86,90.61,12844,N.A.
19:00 - 20:00,90.57,-0.13,90.7,90.7,90.49,23460,N.A.
20:00 - 21:00,90.51,-0.06,90.57,90.6,90.39,21178,N.A.
21:00 - 22:00,90.49,-0.02,90.51,90.56,90.45,17673,N.A.
22:00 - 23:00,90.41,-0.08,90.49,90.5,90.31,19035,N.A.
23:00 - 00:00,90.35,-0.06,90.41,90.45,90.33,14579,N.A.
05NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.46,0.11,90.35,90.53,90.34,15603,N.A.
01:00 - 02:00,90.33,-0.13,90.46,90.49,90.31,16747,N.A.
02:00 - 03:00,90.42,0.09,90.33,90.46,90.29,21746,N.A.
03:00 - 04:00,90.12,-0.3,90.42,90.47,90.1,27088,N.A.
04:00 - 05:00,90.19,0.07,90.12,90.26,89.99,26476,N.A.
05:00 - 06:00,90.33,0.14,90.19,90.33,90.12,21654,N.A.
06:00 - 07:00,90.25,-0.08,90.33,90.39,90.24,20233,N.A.
07:00 - 08:00,90.45,0.2,90.25,90.46,90.24,32832,N.A.
08:00 - 09:00,90.57,0.12,90.45,90.59,90.31,29463,N.A.
09:00 - 10:00,90.6,0.03,90.57,90.64,90.44,27998,N.A.
10:00 - 11:00,90.58,-0.02,90.6,90.63,90.48,26452,N.A.
11:00 - 12:00,90.45,-0.13,90.58,90.59,90.41,23114,N.A.
12:00 - 13:00,90.58,0.13,90.45,90.59,90.45,17831,N.A.
13:00 - 14:00,90.66,0.08,90.58,90.67,90.58,15536,N.A.
14:00 - 15:00,90.78,0.12,90.66,90.79,90.65,12405,N.A.
15:00 - 16:00,90.76,-0.02,90.78,90.79,90.72,12568,N.A.
16:00 - 17:00,90.71,-0.05,90.76,90.77,90.7,10766,N.A.
17:00 - 18:00,90.75,0.04,90.71,90.81,90.71,7140,N.A.
18:00 - 19:00,90.8,0.05,90.75,90.86,90.73,11489,N.A.
19:00 - 20:00,90.72,-0.08,90.8,90.81,90.67,17975,N.A.
20:00 - 21:00,90.65,-0.07,90.72,90.77,90.61,17431,N.A.
21:00 - 22:00,90.62,-0.03,90.65,90.66,90.57,13094,N.A.
22:00 - 23:00,90.69,0.07,90.62,90.71,90.59,16338,N.A.
23:00 - 00:00,90.7,0.01,90.69,90.75,90.66,14062,N.A.
06NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.65,-0.05,90.7,90.72,90.63,11392,N.A.
01:00 - 02:00,90.52,-0.13,90.65,90.66,90.44,17824,N.A.
02:00 - 03:00,90.45,-0.07,90.52,90.56,90.41,22579,N.A.
03:00 - 04:00,90.58,0.13,90.45,90.58,90.44,20058,N.A.
04:00 - 05:00,90.52,-0.06,90.58,90.59,90.47,17666,N.A.
05:00 - 06:00,90.6,0.08,90.52,90.61,90.49,17985,N.A.
06:00 - 07:00,90.68,0.08,90.6,90.71,90.56,19332,N.A.
07:00 - 08:00,90.68,0,90.68,90.68,90.55,17895,N.A.
08:00 - 09:00,90.13,-0.55,90.68,90.75,89.99,33628,N.A.
09:00 - 10:00,90.05,-0.08,90.13,90.24,89.79,36149,N.A.
10:00 - 11:00,89.85,-0.2,90.05,90.14,89.62,32477,N.A.
11:00 - 12:00,89.86,0.01,89.85,89.94,89.72,24812,N.A.
12:00 - 13:00,89.83,-0.03,89.86,89.95,89.79,19541,N.A.
13:00 - 14:00,89.84,0.01,89.83,89.86,89.8,15596,N.A.
14:00 - 15:00,89.97,0.13,89.84,89.97,89.81,14711,N.A.
15:00 - 16:00,89.96,-0.01,89.97,90,89.88,12418,N.A.
16:00 - 17:00,89.88,-0.08,89.96,89.97,89.8,8786,N.A.
08NOV2009_00:00:00.000,,,,,,,
14:00 - 15:00,89.95,0.07,89.88,89.99,89.83,2133,N.A.
15:00 - 16:00,89.98,0.03,89.95,90.02,89.93,3161,N.A.
16:00 - 17:00,90.01,0.03,89.98,90.02,89.96,3447,N.A.
17:00 - 18:00,89.85,-0.16,90.01,90.02,89.79,7985,N.A.
18:00 - 19:00,89.88,0.03,89.85,89.95,89.69,15342,N.A.
19:00 - 20:00,89.93,0.05,89.88,89.97,89.78,20928,N.A.
20:00 - 21:00,90.02,0.09,89.93,90.13,89.91,21474,N.A.
21:00 - 22:00,90.2,0.18,90.02,90.2,90.02,20477,N.A.
22:00 - 23:00,90.19,-0.01,90.2,90.22,90.13,19488,N.A.
23:00 - 00:00,90.11,-0.08,90.19,90.19,90,20566,N.A.
09NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.14,0.03,90.11,90.18,90.06,15570,N.A.
01:00 - 02:00,90.07,-0.07,90.14,90.14,90.01,15226,N.A.
02:00 - 03:00,90.12,0.05,90.07,90.26,90.05,26116,N.A.
03:00 - 04:00,90.12,0,90.12,90.17,90.07,22144,N.A.
04:00 - 05:00,90.03,-0.09,90.12,90.14,90.01,20467,N.A.
05:00 - 06:00,89.88,-0.15,90.03,90.06,89.83,21473,N.A.
06:00 - 07:00,89.89,0.01,89.88,89.93,89.85,18387,N.A.
07:00 - 08:00,89.94,0.05,89.89,89.97,89.87,18906,N.A.
08:00 - 09:00,89.87,-0.07,89.94,90.03,89.8,22789,N.A.
09:00 - 10:00,89.86,-0.01,89.87,89.88,89.73,24546,N.A.
10:00 - 11:00,89.83,-0.03,89.86,89.87,89.75,22775,N.A.
11:00 - 12:00,89.93,0.1,89.83,89.94,89.8,19149,N.A.
12:00 - 13:00,90.01,0.08,89.93,90.03,89.91,16038,N.A.
13:00 - 14:00,89.97,-0.04,90.01,90.01,89.95,15267,N.A.
14:00 - 15:00,89.99,0.02,89.97,90.08,89.95,15025,N.A.
15:00 - 16:00,90.01,0.02,89.99,90.05,89.98,14135,N.A.
16:00 - 17:00,89.93,-0.08,90.01,90.05,89.93,13895,N.A.
17:00 - 18:00,89.97,0.04,89.92,90.02,89.92,9319,N.A.
18:00 - 19:00,89.86,-0.11,89.97,89.98,89.81,14312,N.A.
19:00 - 20:00,89.98,0.12,89.86,90.03,89.86,21417,N.A.
20:00 - 21:00,90.01,0.03,89.98,90.04,89.94,17028,N.A.
21:00 - 22:00,89.93,-0.08,90.01,90.03,89.92,14785,N.A.
22:00 - 23:00,89.91,-0.02,89.93,89.98,89.9,15694,N.A.
23:00 - 00:00,89.97,0.06,89.91,89.98,89.91,12674,N.A.
10NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.78,-0.19,89.97,89.97,89.69,21288,N.A.
01:00 - 02:00,89.86,0.08,89.78,89.88,89.76,17794,N.A.
02:00 - 03:00,89.87,0.01,89.86,89.92,89.79,19046,N.A.
03:00 - 04:00,89.76,-0.11,89.87,89.9,89.7,23035,N.A.
04:00 - 05:00,89.85,0.09,89.76,89.9,89.75,18892,N.A.
05:00 - 06:00,90.12,0.27,89.85,90.18,89.77,26902,N.A.
06:00 - 07:00,90.02,-0.1,90.12,90.17,90.01,19462,N.A.
07:00 - 08:00,89.83,-0.19,90.02,90.13,89.83,20422,N.A.
08:00 - 09:00,89.79,-0.04,89.83,89.92,89.75,22291,N.A.
09:00 - 10:00,89.84,0.05,89.79,89.87,89.73,24043,N.A.
10:00 - 11:00,89.77,-0.07,89.84,89.85,89.73,23044,N.A.
11:00 - 12:00,89.83,0.06,89.77,89.88,89.74,21488,N.A.
12:00 - 13:00,89.77,-0.06,89.83,89.86,89.76,15279,N.A.
13:00 - 14:00,89.76,-0.01,89.77,89.88,89.73,15585,N.A.
14:00 - 15:00,89.76,0,89.76,89.8,89.73,14702,N.A.
15:00 - 16:00,89.86,0.1,89.76,89.86,89.75,13492,N.A.
16:00 - 17:00,89.81,-0.05,89.86,89.87,89.81,10266,N.A.
17:00 - 18:00,89.8,-0.01,89.81,89.88,89.79,8007,N.A.
18:00 - 19:00,89.7,-0.1,89.8,89.81,89.68,9686,N.A.
19:00 - 20:00,89.5,-0.2,89.7,89.7,89.47,23111,N.A.
20:00 - 21:00,89.53,0.03,89.5,89.61,89.49,13457,N.A.
21:00 - 22:00,89.6,0.07,89.53,89.66,89.53,15331,N.A.
22:00 - 23:00,89.55,-0.05,89.6,89.62,89.54,10200,N.A.
23:00 - 00:00,89.39,-0.16,89.55,89.56,89.32,18795,N.A.
11NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.59,0.2,89.39,89.6,89.29,15805,N.A.
01:00 - 02:00,89.81,0.22,89.59,89.88,89.56,24090,N.A.
02:00 - 03:00,90.01,0.2,89.81,90.02,89.75,24594,N.A.
03:00 - 04:00,89.86,-0.15,90.01,90.04,89.79,22144,N.A.
04:00 - 05:00,89.93,0.07,89.86,89.97,89.8,16640,N.A.
05:00 - 06:00,89.89,-0.04,89.93,90,89.83,18327,N.A.
06:00 - 07:00,89.98,0.09,89.89,89.99,89.89,15059,N.A.
07:00 - 08:00,89.88,-0.1,89.98,89.99,89.88,12300,N.A.
08:00 - 09:00,89.83,-0.05,89.88,89.93,89.8,17539,N.A.
09:00 - 10:00,89.9,0.07,89.83,89.92,89.77,17960,N.A.
10:00 - 11:00,89.83,-0.07,89.9,89.97,89.82,20122,N.A.
11:00 - 12:00,89.91,0.08,89.83,89.94,89.82,19428,N.A.
12:00 - 13:00,89.89,-0.02,89.91,89.92,89.83,13768,N.A.
13:00 - 14:00,89.86,-0.03,89.89,89.9,89.83,10923,N.A.
14:00 - 15:00,89.83,-0.03,89.86,89.87,89.79,10232,N.A.
15:00 - 16:00,89.81,-0.02,89.83,89.84,89.79,9644,N.A.
16:00 - 17:00,89.87,0.06,89.81,89.87,89.81,9296,N.A.
17:00 - 18:00,89.88,0.01,89.87,89.9,89.82,6707,N.A.
18:00 - 19:00,89.93,0.05,89.88,89.99,89.87,13807,N.A.
19:00 - 20:00,89.86,-0.07,89.92,89.97,89.84,20462,N.A.
20:00 - 21:00,89.73,-0.13,89.86,89.92,89.68,18763,N.A.
21:00 - 22:00,89.86,0.13,89.73,89.88,89.72,14248,N.A.
22:00 - 23:00,89.75,-0.11,89.86,89.86,89.75,11817,N.A.
23:00 - 00:00,89.81,0.06,89.75,89.83,89.73,12603,N.A.
12NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.84,0.03,89.81,89.84,89.77,12148,N.A.
01:00 - 02:00,89.87,0.03,89.84,89.88,89.8,13349,N.A.
02:00 - 03:00,89.81,-0.06,89.87,89.91,89.65,21905,N.A.
03:00 - 04:00,89.76,-0.05,89.81,89.82,89.65,23844,N.A.
04:00 - 05:00,89.74,-0.02,89.76,89.83,89.66,22601,N.A.
05:00 - 06:00,89.77,0.03,89.74,89.83,89.72,19514,N.A.
06:00 - 07:00,89.77,0,89.77,89.84,89.73,14195,N.A.
07:00 - 08:00,89.99,0.22,89.77,89.99,89.76,20296,N.A.
08:00 - 09:00,90.15,0.16,89.99,90.28,89.96,26906,N.A.
09:00 - 10:00,90.31,0.16,90.15,90.43,90.15,29612,N.A.
10:00 - 11:00,90.49,0.18,90.31,90.59,90.27,26979,N.A.
11:00 - 12:00,90.43,-0.06,90.49,90.56,90.35,24139,N.A.
12:00 - 13:00,90.43,0,90.43,90.46,90.37,16786,N.A.
13:00 - 14:00,90.44,0.01,90.43,90.61,90.42,20305,N.A.
14:00 - 15:00,90.33,-0.11,90.44,90.47,90.31,17216,N.A.
15:00 - 16:00,90.43,0.1,90.33,90.44,90.31,14515,N.A.
16:00 - 17:00,90.37,-0.06,90.43,90.44,90.34,11163,N.A.
17:00 - 18:00,90.39,0.02,90.37,90.41,90.3,9734,N.A.
18:00 - 19:00,90.29,-0.1,90.39,90.42,90.28,11024,N.A.
19:00 - 20:00,90.28,-0.01,90.29,90.35,90.19,17659,N.A.
20:00 - 21:00,90.25,-0.03,90.28,90.32,90.23,14761,N.A.
21:00 - 22:00,90.22,-0.03,90.25,90.26,90.19,12532,N.A.
22:00 - 23:00,90.2,-0.02,90.22,90.26,90.14,13023,N.A.
23:00 - 00:00,90.22,0.02,90.2,90.26,90.17,13093,N.A.
13NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,90.23,0.01,90.23,90.24,90.19,12151,N.A.
01:00 - 02:00,90.38,0.15,90.23,90.41,90.21,15167,N.A.
02:00 - 03:00,90.31,-0.07,90.38,90.38,90.27,17395,N.A.
03:00 - 04:00,90.17,-0.14,90.31,90.31,90.13,19446,N.A.
04:00 - 05:00,89.79,-0.38,90.17,90.17,89.7,29206,N.A.
05:00 - 06:00,89.82,0.03,89.79,89.88,89.7,20190,N.A.
06:00 - 07:00,89.78,-0.04,89.82,89.86,89.76,14904,N.A.
07:00 - 08:00,89.81,0.03,89.78,89.86,89.73,16415,N.A.
08:00 - 09:00,89.59,-0.22,89.81,89.83,89.46,25609,N.A.
09:00 - 10:00,89.67,0.08,89.59,89.77,89.56,27307,N.A.
10:00 - 11:00,89.66,-0.01,89.67,89.71,89.6,22437,N.A.
11:00 - 12:00,89.56,-0.1,89.66,89.71,89.49,20072,N.A.
12:00 - 13:00,89.57,0.01,89.56,89.62,89.48,17217,N.A.
13:00 - 14:00,89.59,0.02,89.57,89.62,89.53,9333,N.A.
14:00 - 15:00,89.66,0.07,89.59,89.71,89.57,9876,N.A.
15:00 - 16:00,89.67,0.01,89.66,89.71,89.63,9763,N.A.
16:00 - 17:00,89.66,-0.01,89.67,89.72,89.62,6762,N.A.
15NOV2009_00:00:00.000,,,,,,,
14:00 - 15:00,89.69,0.03,89.67,89.75,89.59,1342,N.A.
15:00 - 16:00,89.5,-0.19,89.69,89.72,89.42,1642,N.A.
16:00 - 17:00,89.59,0.09,89.5,89.62,89.5,3293,N.A.
17:00 - 18:00,89.57,-0.02,89.59,89.61,89.5,8957,N.A.
18:00 - 19:00,89.64,0.07,89.57,89.68,89.51,15941,N.A.
19:00 - 20:00,89.42,-0.22,89.64,89.64,89.39,19732,N.A.
20:00 - 21:00,89.57,0.15,89.42,89.58,89.4,17458,N.A.
21:00 - 22:00,89.67,0.1,89.57,89.69,89.56,15533,N.A.
22:00 - 23:00,89.64,-0.03,89.67,89.71,89.62,13603,N.A.
23:00 - 00:00,89.58,-0.06,89.64,89.65,89.56,12362,N.A.
16NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.57,-0.01,89.58,89.61,89.55,13006,N.A.
01:00 - 02:00,89.61,0.04,89.57,89.63,89.48,14853,N.A.
02:00 - 03:00,89.56,-0.05,89.61,89.64,89.48,18351,N.A.
03:00 - 04:00,89.46,-0.1,89.56,89.61,89.43,21191,N.A.
04:00 - 05:00,89.46,0,89.46,89.54,89.43,17567,N.A.
05:00 - 06:00,89.5,0.04,89.46,89.55,89.37,15670,N.A.
06:00 - 07:00,89.62,0.12,89.5,89.63,89.49,15321,N.A.
07:00 - 08:00,89.49,-0.13,89.62,89.62,89.49,15402,N.A.
08:00 - 09:00,89.42,-0.07,89.49,89.56,89.41,21431,N.A.
09:00 - 10:00,89.45,0.03,89.42,89.53,89.41,21202,N.A.
10:00 - 11:00,89.31,-0.14,89.45,89.46,89.24,22982,N.A.
11:00 - 12:00,89.3,-0.01,89.31,89.41,89.28,19437,N.A.
12:00 - 13:00,89.3,0,89.3,89.59,89.26,24883,N.A.
13:00 - 14:00,89.04,-0.26,89.3,89.34,89.04,21406,N.A.
14:00 - 15:00,88.96,-0.08,89.04,89.04,88.76,24561,N.A.
15:00 - 16:00,89.12,0.16,88.96,89.13,88.94,15694,N.A.
16:00 - 17:00,89.05,-0.07,89.12,89.15,89.03,12079,N.A.
17:00 - 18:00,89.14,0.09,89.05,89.16,89.04,9170,N.A.
18:00 - 19:00,89.03,-0.11,89.14,89.14,88.92,17331,N.A.
19:00 - 20:00,89.11,0.08,89.03,89.17,88.97,21084,N.A.
20:00 - 21:00,89.06,-0.05,89.11,89.13,88.98,19828,N.A.
21:00 - 22:00,89.07,0.01,89.06,89.11,89.03,15331,N.A.
22:00 - 23:00,89.06,-0.01,89.07,89.11,89.04,13163,N.A.
23:00 - 00:00,89.09,0.03,89.06,89.12,89.03,13552,N.A.
17NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.08,-0.01,89.09,89.13,89.05,14100,N.A.
01:00 - 02:00,89.06,-0.02,89.08,89.13,89.05,15956,N.A.
02:00 - 03:00,88.86,-0.2,89.06,89.06,88.83,22624,N.A.
03:00 - 04:00,88.84,-0.02,88.86,88.88,88.74,26556,N.A.
04:00 - 05:00,89.01,0.17,88.84,89.05,88.83,23389,N.A.
05:00 - 06:00,89.06,0.05,89.01,89.15,88.94,22313,N.A.
06:00 - 07:00,89.15,0.09,89.06,89.16,89.04,16763,N.A.
07:00 - 08:00,89.27,0.12,89.15,89.43,89.14,23551,N.A.
08:00 - 09:00,89.28,0.01,89.27,89.35,89.17,23072,N.A.
09:00 - 10:00,89.29,0.01,89.28,89.34,89.17,23722,N.A.
10:00 - 11:00,89.39,0.1,89.29,89.54,89.24,25069,N.A.
11:00 - 12:00,89.42,0.03,89.39,89.46,89.32,23400,N.A.
12:00 - 13:00,89.26,-0.16,89.42,89.42,89.25,18166,N.A.
13:00 - 14:00,89.22,-0.04,89.26,89.37,89.2,17138,N.A.
14:00 - 15:00,89.29,0.07,89.22,89.31,89.2,15132,N.A.
15:00 - 16:00,89.3,0.01,89.29,89.33,89.26,11857,N.A.
16:00 - 17:00,89.25,-0.05,89.3,89.35,89.25,11410,N.A.
17:00 - 18:00,89.35,0.1,89.25,89.37,89.23,8984,N.A.
18:00 - 19:00,89.25,-0.1,89.35,89.35,89.21,12974,N.A.
19:00 - 20:00,89.23,-0.02,89.25,89.33,89.22,18196,N.A.
20:00 - 21:00,89.3,0.07,89.23,89.32,89.23,14902,N.A.
21:00 - 22:00,89.28,-0.02,89.3,89.33,89.26,12464,N.A.
22:00 - 23:00,89.24,-0.04,89.28,89.28,89.24,11206,N.A.
23:00 - 00:00,89.19,-0.05,89.24,89.25,89.15,13457,N.A.
18NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.17,-0.02,89.19,89.2,89.09,13778,N.A.
01:00 - 02:00,89.18,0.01,89.17,89.21,89.13,14308,N.A.
02:00 - 03:00,89.17,-0.01,89.18,89.21,89.12,17034,N.A.
03:00 - 04:00,89.15,-0.02,89.17,89.18,89.07,20043,N.A.
04:00 - 05:00,89.03,-0.12,89.15,89.18,89.02,20151,N.A.
05:00 - 06:00,89.12,0.09,89.03,89.17,89.01,16474,N.A.
06:00 - 07:00,89.11,-0.01,89.12,89.14,89.06,14811,N.A.
07:00 - 08:00,89.15,0.04,89.11,89.17,89.09,15022,N.A.
08:00 - 09:00,89.21,0.06,89.15,89.26,89.1,21024,N.A.
09:00 - 10:00,89.24,0.03,89.21,89.3,89.06,25963,N.A.
10:00 - 11:00,89.25,0.01,89.24,89.29,89.13,21643,N.A.
11:00 - 12:00,89.37,0.12,89.25,89.43,89.21,21552,N.A.
12:00 - 13:00,89.43,0.06,89.37,89.43,89.36,16762,N.A.
13:00 - 14:00,89.44,0.01,89.43,89.44,89.34,15494,N.A.
14:00 - 15:00,89.47,0.03,89.44,89.49,89.41,17519,N.A.
15:00 - 16:00,89.37,-0.1,89.47,89.49,89.37,12158,N.A.
16:00 - 17:00,89.32,-0.05,89.37,89.41,89.3,11018,N.A.
17:00 - 18:00,89.32,0,89.32,89.36,89.28,9395,N.A.
18:00 - 19:00,89.4,0.08,89.32,89.41,89.3,10706,N.A.
19:00 - 20:00,89.35,-0.05,89.4,89.44,89.27,19260,N.A.
20:00 - 21:00,89.18,-0.17,89.35,89.35,89.15,20241,N.A.
21:00 - 22:00,89.19,0.01,89.18,89.23,89.13,16770,N.A.
22:00 - 23:00,89.11,-0.08,89.19,89.22,89.09,14900,N.A.
23:00 - 00:00,89.14,0.03,89.11,89.16,89.07,15991,N.A.
19NOV2009_00:00:00.000,,,,,,,
00:00 - 01:00,89.13,-0.01,89.14,89.16,89.09,13595,N.A.
01:00 - 02:00,89.07,-0.06,89.13,89.13,89.03,15335,N.A.
02:00 - 03:00,88.91,-0.16,89.07,89.08,88.86,24341,N.A.
03:00 - 04:00,89.09,0.18,88.91,89.11,88.83,23678,N.A.
04:00 - 05:00,88.95,-0.14,89.09,89.12,88.94,19950,N.A.
05:00 - 06:00,88.95,0,88.95,89.01,88.88,19065,N.A.
06:00 - 07:00,88.93,-0.02,88.95,89.04,88.89,17068,N.A.
07:00 - 08:00,88.9,-0.03,88.93,88.97,88.79,20442,N.A.
08:00 - 09:00,88.74,-0.16,88.9,88.91,88.67,23292,N.A.
09:00 - 10:00,88.71,-0.03,88.74,88.82,88.64,25429,N.A.
10:00 - 11:00,88.79,0.08,88.71,88.87,88.71,22951,N.A.
11:00 - 12:00,88.96,0.17,88.79,89.03,88.79,21778,N.A.
12:00 - 13:00,88.87,-0.09,88.96,88.96,88.85,16316,N.A.
13:00 - 14:00,88.92,0.05,88.87,88.94,88.84,13273,N.A.
14:00 - 15:00,89,0.08,88.92,89.08,88.9,18438,N.A.
15:00 - 16:00,89.07,0.07,89,89.07,88.97,12565,N.A.
16:00 - 17:00,88.97,-0.1,89.07,89.07,88.96,11492,N.A.
17:00 - 18:00,88.93,-0.04,88.97,89.04,88.93,11976,N.A.
18:00 - 19:00,88.92,-0.01,88.93,88.97,88.86,14258,N.A.
